"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Sancionar a la gente que deposite basuras en la calle","major claim","andres.segura","2022-12-16 20:52:39"
"2","Mayor vigilancia en las calles, para sancionar a la gente que arroja basuras, excrementos de perros, deposita mobiliario.","major claim","andres.segura","2022-12-16 20:52:39"
"3","Hace falta una campaña de concienciación al ciudadano de que la limpieza en Madrid es cosa de todos.","claim","andres.segura","2022-12-16 20:52:39"
"4","Y de paso, sancionar también a los que saquean los contenedores de reciclaje y los cubos de basura y lo dejan todo tirado por la acera.","claim","andres.segura","2022-12-16 20:52:39"
"5","Y para no hacer propuestas nuevas, entender también que dentro de esta propuesta se encuadra orinar en la calle, defecar en la calle, etc.","claim","andres.segura","2022-12-16 20:52:39"
"6","Para evitar esto debería haber baños públicos, como en todas las grandes ciudades.","claim","andres.segura","2022-12-16 20:52:39"
"7","Para no mear en la calle, hay que salir meao de casa, que luego los wateres públicos acaban siendo nidos de mierda en los que da asco entrar.","claim","andres.segura","2022-12-16 20:52:39"
"8","Los borrachos que se mean en la calle al salir de los bares cuando no hay ningúno abierto, deberían mear antes y beber menos.","claim","andres.segura","2022-12-16 20:52:39"
"9","Coincido básicamente con tu comentario pero hay que entender que hay profesionales del coche como los taxistas que no tienen donde hacer sus necesidades o la gente que tiene una edad y la próstata a reventar también tiene derecho a salir de casa y un urinario público facilitaría las cosas y también para los indigentes que no están en la calle por gusto, en cuanto al trato pues habría que vigilarlo muy de cerca para que esté en condiciones.","claim","andres.segura","2022-12-16 20:52:39"
"10","Haría falta un análisis Dafo para determinar cuál es el verdadero problema, trabajar con un equipo multidisciplinar, ya que es muy necesario tanto para la tarea de acompañamiento como para el desarrollo social y comunitario, y así esclarecer la paga inclusiva para llevar a cabo esta labor.","claim","andres.segura","2022-12-16 20:52:39"
"11","Sólo necesitamos más policía para vigilar, corregir y en último caso, iniciar la sanción. Sencillo, bajo mi punto de vista.","claim","andres.segura","2022-12-16 20:52:39"
"12","Una buena multa es lo que hace falta, que sino hay gente aunque probablemente provengan del cerdo, no del mono como se cree que no aprende.","claim","andres.segura","2022-12-16 20:52:39"
"13","A los humanos que no limpian los excrementos de sus mascotas, obligarles a limpiar, con agua y jabón, las calles y plazas y a los humanos que hacen pipi en los cubos de basura, que les castiguen obligandoles a fregar los cubos y el suelo.","claim","andres.segura","2022-12-16 20:52:39"
"14","En Puente de Vallecas es un problema muchos vecinos incívicos tiran las bolsas de basuras en la acera o en los alcorque de los árboles.","claim","andres.segura","2022-12-16 20:52:39"
"15","Buena iniciativa que solo funcionaria si se le toca el bolsillo a los incívicos.","claim","andres.segura","2022-12-16 20:52:39"
"16","Creo que se debería sancionar a cualquier ciudadano que ensucie la vía pública.","claim","andres.segura","2022-12-16 20:52:39"
"17","Por que es una falta de respeto para su conciudadanos.","premise","andres.segura","2022-12-16 20:52:39"
"18","Y por mucho que nos gastemos en limpieza viaria no tendremos las calles limpias si hay gente que las ensucia por capricho.","premise","andres.segura","2022-12-16 20:52:39"
"19","Estoy de acuerdo con sancionar a los incivicos","claim","andres.segura","2022-12-16 20:52:39"
"20","pero también creo que toda la gente que recibe una ayuda social, debería contribuir y colaborar para mantener las ciudades limpias!.","premise","andres.segura","2022-12-16 20:52:39"
"21","Estoy convencido que de que la solución no esta únicamente en la limpieza, por supuesto debe limpiarse pero ensuciar no puede quedar impune,","claim","andres.segura","2022-12-16 20:52:39"
"22","si cometer estos atropellos para con el resto de los ciudadanos no tiene consecuencias, viviremos en un eterno estercolero y los incívicos solo comprenderán si parte del sueldo de los limpiadores sale de sus multas por ensuciar.","premise","andres.segura","2022-12-16 20:52:39"
"23","Estoy de acuerdo que se sancione y que se haga una campaña que enseñe a comportarse.","claim","andres.segura","2022-12-16 20:52:39"
"24","Yo apoyo tu propuesta, Madrid sin lugar a dudas cada vez esta más sucia y sobre todo en los barrios del sur.","claim","andres.segura","2022-12-16 20:52:39"
"25","Y esto por desgracia es culpa de la anterior alcaldesa que lo que hizo fue recortar en personal de limpieza.","premise","andres.segura","2022-12-16 20:52:39"
"26","En el mismo sentido, esta propuesta de eliminar el SER y que quienes trabajan en este tema se dediquen a la vigilancia de la limpieza en las calles, sancionando a quien, por ejemplo, deje la basura al menos en Bellas Vistas, Tetuán, este problema es también importante.","claim","andres.segura","2022-12-16 20:52:39"
"27","Debería sancionar a la gente que ensucia la ciudad,","claim","andres.segura","2022-12-16 20:52:39"
"28","pero creo que mejor que multas serían trabajos sociales limpiando la ciudad, es una mejor forma de concienciar.","premise","andres.segura","2022-12-16 20:52:39"
"29","Para sancionar harán falta más Agentes.","claim","andres.segura","2022-12-16 20:52:39"
"30","Sin embargo, lo que ahora me parece más interesante es que surjan ideas de cómo vamos a vigilar que estas personas hagan uso de papeleras, basuras y puntos limpios adecuadamente.","claim","andres.segura","2022-12-16 20:52:39"
"31","Pagar a agentes que sancionen estas conductas no me parece la mejor solución o al menos la única teniendo en cuenta que quienes tiran la basura en cualquier lado lo hacen en su mayoría, de noche.","claim","andres.segura","2022-12-16 20:52:39"
"32","Propongo que se haga una campaña sería de difusión a los ciudadanos de la nueva política de limpieza y respeto a espacios comunes, para empezar.","claim","andres.segura","2022-12-16 20:52:39"
