"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Obras y actividades benéficas en vez del desfile del Día de la Hispanidad","major claim","andres.segura","2023-03-23 22:49:20"
"2","Cambiar el desfile, que nos cuesta a todos más de 800000 euros, por una jornada de actividades y obras benéficas organizada por el ejército para ayudar al 29 de los compatriotas españoles pobres.","claim","andres.segura","2023-03-23 22:49:20"
"3","No estoy de acuerdo con el desfile militar, pero tampoco estoy de acuerdo con lo que dices.","claim","andres.segura","2023-03-23 22:49:20"
"4","Si por gasto fuera, el actual desfile cuesta menos de la mitad que otros años, y no llega ni a la mitad de los que se gastan otros países en lo mismo.","claim","andres.segura","2023-03-23 22:49:20"
"5","A parte, el dinero viene del ministerio de defensa, no del de sanidad.","premise","andres.segura","2023-03-23 22:49:20"
"6","Y no se puede pasar un dinero de uno a otro.","premise","andres.segura","2023-03-23 22:49:20"
"7","Creo que error el es interpretar ese desfile como una publicidad para la casa real y otros dirigentes.","claim","andres.segura","2023-03-23 22:49:20"
"8","Justo este año se ha visto más claro que nunca uno de los principales motivos, y es el que todos o casi todos los presidentes autonómicos se hayan podido reunir y charlar de forma informal entre ellos.","premise","andres.segura","2023-03-23 22:49:20"
"9","Algo que puede parecer muy clasista o de élites, opino que indirectamente fomenta el contacto entre las regiones, sus planes y su forma de ver las cosas.","premise","andres.segura","2023-03-23 22:49:20"
"10","Justo para que no pase lo que se ve en algunas regiones que viven más aisladas que las tribus del amazonas.","premise","andres.segura","2023-03-23 22:49:20"
"11","Los presidentes autonómicos ya se reunen entre ellos pero podrían reunirse más veces, o más a menudo, tienes razón, y en reuniones de trabajo ¿no?","claim","andres.segura","2023-03-23 22:49:20"
"12","Y ojalá se hiciese más a menudo.","claim","andres.segura","2023-03-23 22:49:20"
"13","Casi que por obligación se tendrían que reunir al menos una vez al mes.","premise","andres.segura","2023-03-23 22:49:20"
"14","Pero la experiencia no ha mostrado que como no sea el 12 de octubre, o en el funeral de alguien muy importante, es imposible verles a todos juntos.","premise","andres.segura","2023-03-23 22:49:20"
"15","Pues díselo al gobierno de Rajoy que es quien convoca las reuniones pero si esperas un poco ya te dará igual, porque habremos puesto otro presidente.","claim","andres.segura","2023-03-23 22:49:20"
"16","Negar que el desfile del 12 de Octubre sea publicidad para la Casa Real y para el Ejército.","claim","andres.segura","2023-03-23 22:49:20"
"17","Pero si es lo que se reivindica practicamente!","premise","andres.segura","2023-03-23 22:49:20"
