"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Castigo duro a perros sueltos y/o sin bozal","major claim","andres.segura","2023-01-19 23:44:16"
"2","Creo ya existe Ordenanza,","claim","andres.segura","2023-01-19 23:44:16"
"3","pero los due�os llevan impunemente los perros sueltos y/o sin bozal,","premise","andres.segura","2023-01-19 23:44:16"
"4","ya que no se aplica habitualmente el castigo.","premise","andres.segura","2023-01-19 23:44:16"
"5","Basta ya de acoso! Hay 80 peticiones iguales, y no ha prosperado ni una.","claim","andres.segura","2023-01-19 23:44:16"
"6","Unas de las cacas y otras de los perros sueltos.","premise","andres.segura","2023-01-19 23:44:16"
"7","Los perros deben aprender a ir sueltos, y las cacas deben recogerse.","claim","andres.segura","2023-01-19 23:44:16"
"8","Si un perro muerde o un due�o no recoge la caca, que sea sancionado, pero no adelantemos acontecimientos o prohibamos de manera preventiva.","premise","andres.segura","2023-01-19 23:44:16"
"9","Hombre, Martín, en el caso de los perros peligrosos si me parece bien que lleven bozal.","claim","andres.segura","2023-01-19 23:44:16"
"10","No hay que esperar que muerdan a un niño para tomar medidas.","premise","andres.segura","2023-01-19 23:44:16"
"11","Lógicamente no es lo mismo un caniche u otro perro pequeño y tranquilo.","premise","andres.segura","2023-01-19 23:44:16"
"12","Pero el señor que compre un animal que pueda ser peligroso como mascota debe ser consciente de ello y hacerse responsable.","premise","andres.segura","2023-01-19 23:44:16"
"13","Aparte de que hay personas y niños que tienen miedo de los perros grandes cuando son muy activos y ladradores.","premise","andres.segura","2023-01-19 23:44:16"
"14","Que a lo mejor es un miedo injustificado pero es real.","claim","andres.segura","2023-01-19 23:44:16"
"15","Lo normal es que el dueño de una mascota sea sensato, como lo son la mayoría, y entienda que en un piso de Madrid capital no cabe un perro grande y agresivo.","claim","andres.segura","2023-01-19 23:44:16"
"16","Por respeto a los demás y por el bien del propio perro, que va a estar mejor en el campo o en un chalet.","premise","andres.segura","2023-01-19 23:44:16"
"17","Habrá que proponer en base a lo que ya hay.","claim","andres.segura","2023-01-19 23:44:16"
"18","El perro no es peligroso, lo es el dueño, No existen razas potencialmente peligrosas.","claim","andres.segura","2023-01-19 23:44:16"
"19","Empieza leyendo la ordenanza, y proponer en función de lo que ya existe, que poner a todos los perros bozal, o llevarlos siempre atados, no es la solución.","claim","andres.segura","2023-01-19 23:44:16"
"20","La opción de crear espacios acotados para que los perros jueguen, que hay varias propuestas, es una buena opción para reducir estos problemas que planteas, sin necesidad de que se criminalice a dueños y mascotas.","claim","andres.segura","2023-01-19 23:44:16"
"21","A ver si los que tenéis fobia a los animales os enteráis de una vez de que los que tenéis el problema sois vosotros, como el que es agorafóbico o claustrofóbico y no va por ahí pidiendo que no se cierren las puertas porque él se agobia.","claim","andres.segura","2023-01-19 23:44:16"
"22","Trataos de vuestras fobias, seréis más felices, y dejad a los perros en paz.","claim","andres.segura","2023-01-19 23:44:16"
"23","No existe ningúna obligación de que los perros lleven bozal.","claim","andres.segura","2023-01-19 23:44:16"
"24","El artículo 102 de la ordenanza municipal dice que sólo deben llevar bozal los que tengan antecedentes de comportamiento agresivo.","claim","andres.segura","2023-01-19 23:44:16"
"25","Claro que no sé si hay alguna actualización más reciente, pero hace unos meses era la ordenanza vigente, ya que llamé a atención al ciudadano para confirmalo.","premise","andres.segura","2023-01-19 23:44:16"
"26","Si alguien conoce alguna actualización, estaré muy agradecida si la comparte.","premise","andres.segura","2023-01-19 23:44:16"
"27","Los perros de raza peligrosa han de llevar bozal, las ordenanzas municipales han de ser observadas.","claim","andres.segura","2023-01-19 23:44:16"
"28","Ya hay ordenanza de horarios de estar sueltos y cuales deben llevar bozal siempre, lo que pasa es que se incumple en el 92 de los casos.","claim","andres.segura","2023-01-19 23:44:16"
"29","De todas maneras deberían hacer algo con los perros grandes grandes y que los saca a pasear una persona pequeña pequeña, no se hacen con el, hoy casi se me tira uno encima.","claim","andres.segura","2023-01-19 23:44:16"
"30","Saludos, contribuiría a la solución de algunos problemas el pasar por la escuela canina, por favor apoya esta propuesta, gracias: .","claim","andres.segura","2023-01-19 23:44:16"
