"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Multar a ciclistas que incumplan las normas de circulación","major claim","andres.segura","2023-01-04 21:14:08"
"2","Creo que debemos defender el transporte público y en bicicleta, pero estoy realmente harto del gran número de ciclistas que consideran que los ceda el paso y los semáforos no son para ellos.","major claim","andres.segura","2023-01-04 21:14:08"
"3","Según el código de circulación vigente, una bicicleta es un vehículo más de la vía,","claim","andres.segura","2023-01-04 21:14:08"
"4","con lo que tendría que respetar las normas de circulación.","premise","andres.segura","2023-01-04 21:14:08"
"5","Mi punto a favor de multar a aquellos ciclistas que se saltan semáforos en rojo o van por las aceras o Madrid Río a velocidades no permitidas.","claim","andres.segura","2023-01-04 21:14:08"
"6","En Madrid río lo que deberían de hacer es hacer una parte peatonal y una parte para bicicletas, cuando hace buen tiempo la gente se echa a andar yendo por el centro del carril y no dejando sitio para pasar a las bicicletas.","claim","andres.segura","2023-01-04 21:14:08"
"7","Si los peatones se pegaran a la derecha sería más fácil,","claim","andres.segura","2023-01-04 21:14:08"
"8","pero como les han pintado en el suelo que tienen prioridad se creen que el carril entero es suyo.","premise","andres.segura","2023-01-04 21:14:08"
"9","Actualmente la normativa es así y hay que cumplirla.","claim","andres.segura","2023-01-04 21:14:08"
"10","Ok. Pero al mismo tiempo, hay que presionar para cambiarla ¿Cómo vamos a aplicar las mismas normas de seguridad vial a una bicicleta, que es capaz de alcanzar mucha menor velocidad, que apenas tiene capacidad de provocar accidentes mucho menos mortales y cuyo uso encima es beneficioso para todos, que a una máquina de toneladas de peso que todos los días mata y contamina? Las bicicletas necesitan una regulación mejor y adaptada a su realidad.","premise","andres.segura","2023-01-04 21:14:08"
"11","Una persona a bicicleta está mucho más cercana a un peatón que a un coche.","claim","andres.segura","2023-01-04 21:14:08"
"12","Hagamos unas normas consecuentes con eso.","premise","andres.segura","2023-01-04 21:14:08"
"13","Antes de multar a diestro y siniestro hay muchas medidas que aplicar para que la convivencia en la ciudad entre coches peatones y bicicletas sea mejor.","claim","andres.segura","2023-01-04 21:14:08"
"14","¿Por qué en algunos semaforos no se ponen intermitentes para que las bicicletas puedan pasar primero? ¿Por qué no se hacen aceras compartidas donde las bicicletas puedan ir por un lado y los peatones por el otro como en muchas ciudades europeas?.","premise","andres.segura","2023-01-04 21:14:08"
"15","Y claro que se multa a los ciclistas y con sanciones iguales a las de los coches. No apoyaré esta propuesta.","claim","andres.segura","2023-01-04 21:14:08"
"16","Igual que los ciclistas exigen y con razón que se les respete ellos deben respetar las normas de circulación, raro es el ciclista que respeta un semáforo, .","claim","andres.segura","2023-01-04 21:14:08"
"17","Ya hay legislación que multa las infracciones.","claim","andres.segura","2023-01-04 21:14:08"
"18","Por tanto no veo sentido a esta propuesta porque es algo que ya está codificado en la ley y de hecho los ciclistas reciben multas.","premise","andres.segura","2023-01-04 21:14:08"
"19","Otra cosa es que no reciban todas las que se merecen, lo que ocurre por igual con coches que no respetan los límites de velocidad en distintos tipos de vías, etc.","premise","andres.segura","2023-01-04 21:14:08"
"20","Hoy por hoy no creo que sea buena idea priorizar el acoso al ciclista, sino al contrario.","claim","andres.segura","2023-01-04 21:14:08"
"21","En otros países gozan de privilegios como circular en dirección contraria por buena parte de las vías urbanas.","premise","andres.segura","2023-01-04 21:14:08"
"22","Por otro lado, en mi experiencia personal, nunca un ciclista me ha impedido cruzar un paso de peatones, frente al gran número de turismos que sí lo han hecho.","premise","andres.segura","2023-01-04 21:14:08"
"23","Creo que puestos a perseguir ilegalidades tendrían que ir a por las que más se cometen,","claim","andres.segura","2023-01-04 21:14:08"
"24","en particular controlar más a menudo la velocidad en calles como la Castellana, Arturo Soria, Avda. De los Poblados, Avda de Extremadura 70 Km/h hasta la M-40 etc.","premise","andres.segura","2023-01-04 21:14:08"
"25","Los ciclistas ya están obligados a cumplir las leyes y ordenanzas de tráfico.","claim","andres.segura","2023-01-04 21:14:08"
"26","Aun así es cierto que muchos, no todos, se las saltan.","premise","andres.segura","2023-01-04 21:14:08"
"27","Creo que antes de empezar a multar primero se debería hacer una buena campaña para dar a conocer la normativa.","claim","andres.segura","2023-01-04 21:14:08"
"28","También para los conductores de coches, que muchos no la conocen.","premise","andres.segura","2023-01-04 21:14:08"
"29","Es cierto que el ciclista tiene otra agilidad, como el motorista;","claim","andres.segura","2023-01-04 21:14:08"
"30","pero las normas son standard y las tenemos que cumplir todos, con independencia de si vamos a pie, o con ruedas.","premise","andres.segura","2023-01-04 21:14:08"
"31","Estoy de acuerdo con la opinión de que las multas deberían ser el último recurso y que existen, en efecto, muchas otras iniciativas previas que pueden mejorar la situación.","claim","andres.segura","2023-01-04 21:14:08"
"32","Por tanto, en este momento, no apoyaría esta propuesta.","premise","andres.segura","2023-01-04 21:14:08"
"33","No es que defienda que el ciclista no cumpla sus deberes, pero creo que es ridículo centrarnos en sus deberes cuando apenas hemos avanzado minimamente en cuanto a sus derechos.","claim","andres.segura","2023-01-04 21:14:08"
"34","Mira majo, mirate las ordenanzas municipales y veras que esta prohibido circular los ciclistas por las aceras, así que ya están incumpliendo con la primera regla.","claim","andres.segura","2023-01-04 21:14:08"
"35","En aceras anchas con poca afluencia de peatones es factible si vas a velocidad moderada, pero aún así está prohibido.","claim","andres.segura","2023-01-04 21:14:08"
"36","Está terminantemente prohibido circular en bicicleta por las aceras.","claim","andres.segura","2023-01-04 21:14:08"
"37","Estoy de acuerdo con Jesús, circular por la acera además de ilegal, pones en peligro a los peatones.","claim","andres.segura","2023-01-04 21:14:08"
"38","El lugar de la bicicleta es la calzada y como ciclista, apoyo que se multe a quien circula por la acera.","claim","andres.segura","2023-01-04 21:14:08"
"39","Estoy de acuerdo en que los conductores muchas veces son somos irrespetuosos con las bicicletas.","claim","andres.segura","2023-01-04 21:14:08"
"40","Ahora bien, hay muchas veces que tampoco el ciclista lo pone fácil: estoy cansada de encontrarme con ciclistas que, en vez de ir por su carril bicicleta y en Sanchinarro existe y está bien diferenciado del carril se emperran en ir por la calzada.","premise","andres.segura","2023-01-04 21:14:08"
"41","Si a esto le sumas la hora punta lo raro es que no haya más accidentes porque nadie se espera encontrarse a un ciclista a 10 km/h de repente en una zona de 50 y donde sabes que hay un carril bicicleta.","premise","andres.segura","2023-01-04 21:14:08"
"42","El uso del carril bicicleta no es obligatorio igual que no lo es que los coches circulen por las autopistas.","claim","andres.segura","2023-01-04 21:14:08"
"43","Tanto es así que en muchas calles además del carril bicicleta se pinta un ciclocarril para recordarle a los conductores que los carriles bicicleta no son para expulsar a las bicicletas de la calzada.","premise","andres.segura","2023-01-04 21:14:08"
"44","Estoy a favor de que haya más ciclistas,","claim","andres.segura","2023-01-04 21:14:08"
"45","pero que por favor, antes de circular por bicicleta por Madrid se lean la ordenanza municipal y cumplan las reglas.","premise","andres.segura","2023-01-04 21:14:08"
"46","Entre ellas, deberían saber que está prohibido circular en bicicleta por las aceras a cualquier hora del día, independientemente de la anchura de la acera e independientemente de si van con un menor o no.","premise","andres.segura","2023-01-04 21:14:08"
"47","Está prohibido para ciclistas de todas las edades que no pueden llevar los auriculares puestos cuando van en bicicleta y tampoco circular en dirección contraria por la carretera.","claim","andres.segura","2023-01-04 21:14:08"
"48","El tema de la dirección contraria a las bicicletas, si bien aquí es ilegal, hay una tendencia en Europa a permitirlo en calles residenciales poco tráfico con anchura suficiente.","claim","andres.segura","2023-01-04 21:14:08"
"49","Muchas calles son de sentido único porque en España toda la señalización está pensada para el coche,","premise","andres.segura","2023-01-04 21:14:08"
"50","pero en muchas calles donde dos coches no pueden cruzarse, pueden hacerlo un coche y un ciclo con seguridad.","premise","andres.segura","2023-01-04 21:14:08"
"51","También el sentido único se suele poner para ser evitar el tráfico de paso en calles residenciales, pero con las bicicletas no supone un problema.","premise","andres.segura","2023-01-04 21:14:08"
"52","No obstante, esto en España solo se puede articular como se ha hecho en la calle Reyes, señalizando un carril bicicleta en contrasentido,","premise","andres.segura","2023-01-04 21:14:08"
"53","pues facilita un camino tranquilo y directo a la bicicleta, evitando que los coches lo usen como atajo.","premise","andres.segura","2023-01-04 21:14:08"
"54","Si quieren que se les trate por igual, que se les multe como lo hacen con los vehículos a motor.","claim","andres.segura","2023-01-04 21:14:08"
"55","El uso del carril bicicleta no es obligatorio igual que no es obligatorio que los coches vayan por las autopistas Es perfectametne legal circular por la calzada, aún cuando hay un carril bicicleta a un metro.","claim","andres.segura","2023-01-04 21:14:08"
"56","Los ciclistas por las aceras son un peligro total para el peatón, y, además cuando se lo adviertes, te suelen increpar.","claim","andres.segura","2023-01-04 21:14:08"
"57","Concienciarnos de que las aceras son un espacio urbano reservado al peatón es un requisito necesario para tener una ciudad habitable.","claim","andres.segura","2023-01-04 21:14:08"
"58","Reforzar la educación cívica con sanciones proporcionadas y justas es un recurso a tener en cuenta.","claim","andres.segura","2023-01-04 21:14:08"
"59","Segundo, tu propuesta no tiene sentido","claim","andres.segura","2023-01-04 21:14:08"
"60","porque sí se multa a los ciclistas que se saltan las normas de circulación.","premise","andres.segura","2023-01-04 21:14:08"
"61","Otra cosa es que no haya policía que los vea para multarles.","premise","andres.segura","2023-01-04 21:14:08"
"62","Cosa que pasa igual con coches o peatones.","premise","andres.segura","2023-01-04 21:14:08"
"63","Mejor opción es revisar todos los semáforos, y en prácticamente todos en los que se pueda, que por lo general se puede poner una bicicleta en ámbar parpadeando para que puedan pasar.","claim","andres.segura","2023-01-04 21:14:08"
"64","Porque una bicicleta no es un coche.","premise","andres.segura","2023-01-04 21:14:08"
"65","Pero hoy en día los semáforos están diseñados para coches, y no para bicicletas.","claim","andres.segura","2023-01-04 21:14:08"
"66","Pues si no cumplen las normas, si, vuelvo a repetir falta edución vial y la unica manera de aprender es la multa, hasta que todo el mundo cumpla las normas.","claim","andres.segura","2023-01-04 21:14:08"
"67","Da igual que haya acera, las bicicletas tienen que ir por la calzada y por el medio del carril por mucho que te fastidie.","claim","andres.segura","2023-01-04 21:14:08"
"68","Estoy totalmente a favor del uso de la bicicleta como medio de transporte para Madrid","claim","andres.segura","2023-01-04 21:14:08"
