"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Metro para viajeros de tren y avión","major claim","andres.segura","2023-03-23 22:27:47"
"2","Muchas estaciones son utilizadas por viajeros con destino a estaciones de tren y al aeropuerto y trasladando maletas.","claim","andres.segura","2023-03-23 22:27:47"
"3","La inauguración de la l8 la hicieron conjuntamente Aguire y Gallardón.","claim","andres.segura","2023-03-23 22:27:47"
"4","Si lo es para inaugurar, que lo sea para arreglar problemas o exigir a la Comunidad dichas soluciones como se hace con los Servicios de Limpiezas externalizados, con los bancos y los desahucios etc.","premise","andres.segura","2023-03-23 22:27:47"
"5","El 90 de los usuarios de Metro viven en Madrid capital, algo tendrá que decir nuestro Ayuntamiento.","claim","andres.segura","2023-03-23 22:27:47"
"6","El ayuntamiento podrá presionar pero no tiene competencias.","claim","andres.segura","2023-03-23 22:27:47"
"7","A eso me refiero, a que presione pues, si puede acudir a las inauguraciones a bombo y platillo, ¿cómo no va a poder presionar si el 90 de los usuarios residen en la ciudad de Madrid?.","claim","andres.segura","2023-03-23 22:27:47"
"8","Si quieren comodidad en el transporte al aeropuerto el metro no es el medio más adecuado.","claim","andres.segura","2023-03-23 22:27:47"
"9","Existen otros mucho más cómodos.","premise","andres.segura","2023-03-23 22:27:47"
"10","Creo que todo es susceptible de mejora, claramente, pero que disponemos de uno de los mejores servicios públicos de enlace con el aeropuerto, de todo el mundo.","claim","andres.segura","2023-03-23 22:27:47"
"11","Un tema es que tenga que cargar con una maleta escaleras arriba, que eso sucede tanto yendo al aeropuerto como en un uso normal del servicio, y otro bien distinto es la promoción que se haga por parte de las administraciones públicas del uso del tranporte público.","claim","andres.segura","2023-03-23 22:27:47"
"12","Por su entrada creia que se referia a lo pimero, pero su comentario me dá a entender que lo que le molesta es que se recomiende usar transporte público para ir al aeropuerto.","premise","andres.segura","2023-03-23 22:27:47"
"13","El servicio al aeropuerto es un servicio extra del metro, no tiene que estar perfectamente adecuado para las distintas circustancias como solicita usted en su ultima frase.","premise","andres.segura","2023-03-23 22:27:47"
"14","No creo que tengamos uno de los mejores servicios públicos de enlace con el aeropuerto del mundo.","claim","andres.segura","2023-03-23 22:27:47"
"15","Todo es opinable, yo opino que no y además no afectaría al tema que planteo.","premise","andres.segura","2023-03-23 22:27:47"
"16","Si no hay un buen transporte público, Madrid seguirá siendo un caos circulatorio.","claim","andres.segura","2023-03-23 22:27:47"
"17","Por eso promocionan el transporte público","claim","andres.segura","2023-03-23 22:27:47"
"18","pero si no cubre las necesidades que cada tramo requiere, no servirá de nada.","premise","andres.segura","2023-03-23 22:27:47"
"19","La solución no es moverse en taxi ni en coche.","claim","andres.segura","2023-03-23 22:27:47"
"20","Es complicado el titulo porque es algo muy concreto dentro de todas las posibilidades e incidencias del metro.","claim","andres.segura","2023-03-23 22:27:47"
"21","Hay una propuesta llamada metro accesible y hay otras propuestas para movilidad reducida etc.","claim","andres.segura","2023-03-23 22:27:47"
"22","Por eso esta es concreta para viajeros con maletas de hasta 20 kg.","premise","andres.segura","2023-03-23 22:27:47"
"23","Técnicamente, ¿dan el mismo servicio no? Por eso, lo mismo sería bueno cerrar la propuesta, y concentrarse en una que facilite la movilidad a todos Viajeros con equipaje, personas con movilidad reducida, carritos de bebe, .","claim","andres.segura","2023-03-23 22:27:47"
"24","Podemos moderarnos nosotros mismos, y tu que eres el que ha propuesto la idea, puedes hablar con las otras personas para unificar ideas y promover una única propuesta.","claim","andres.segura","2023-03-23 22:27:47"
"25","Es muy necesario poner ascensores y/o escaleras mecánicas por la cantidad de turismo que hay sobretodo en la zona centro.","claim","andres.segura","2023-03-23 22:27:47"
"26","Damos muy mala imagen a turistas y estudiantes extranjeros que llegan a la ciudad con sus maletas, intentando subir y bajar con ellas por las escaleras.","premise","andres.segura","2023-03-23 22:27:47"
"27","Tenemos muchos hoteles y muy buenos en el centro de Madrid, pero es un calvario llegar hasta ellos.","premise","andres.segura","2023-03-23 22:27:47"
"28","Por poner un ejemplo: las paradas de metro de Gran Vía, Sevilla, Tribunal, Santo Domingo, Banco de España. Chueca, Puerta de Toledo, Atocha.","premise","andres.segura","2023-03-23 22:27:47"
"29","Todas ellas soportando la mayor cantidad de personas acarreando maletas.","premise","andres.segura","2023-03-23 22:27:47"
