"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Sanciones significativas para los vecinos ruidosos","major claim","andres.segura","2023-01-20 19:21:32"
"2","Sanciones elevadas para vecinos ruidosos reincidentes.","major claim","andres.segura","2023-01-20 19:21:32"
"3","Es increible como ciertas personas creen que todo es valido mientras se cumplan las horas de restrigción o que en fin de semnana o fechas sñaladas, se puede hacer lo que uno quiera sin ningún limite de falta de respeto al que vive al lado.","claim","andres.segura","2023-01-20 19:21:32"
"4","Que uno pueda estar de fiesta, no significa que el otro no tenga que trabajar, estudiar, esté enfermo, sea un niño o una persona mayor, una embarazada, un animal asustado.","premise","andres.segura","2023-01-20 19:21:32"
"5","Una cosa más acerca de los altavoces grandes, subwoofers y parecidos, es que tengo dudas acerca de que la medición de sus decibelios sea correcta.","claim","andres.segura","2023-01-20 19:21:32"
"6","Los sonidos muy graves son los francamente horribles, que se expanden a gran distancia atravesando muros.","premise","andres.segura","2023-01-20 19:21:32"
"7","Su nivel sonoro en dB podría medirse como muy bajo pero siguen siendo insufribles al oído humano.","premise","andres.segura","2023-01-20 19:21:32"
"8","Habría que pensar -pero esto es asunto para otra administración- por qué algunos coches pueden calzar grandes subwoofers: al pasar la ITV se les controla el ruido del escape pero no el de sus equipos sonoros.","premise","andres.segura","2023-01-20 19:21:32"
"9","En cuanto a los horarios decirte que me informé y no existen horarios para molestar.","claim","andres.segura","2023-01-20 19:21:32"
"10","Es decir, no vale la escusa de que es fin de semana ni nada parecido.","premise","andres.segura","2023-01-20 19:21:32"
"11","No se debe molestar nunca, ya sea festivo o no.","premise","andres.segura","2023-01-20 19:21:32"
"12","Los horarios que hay lo que modifican es un poco los decibelios pero es para los ruidos normales del día a día, poner la aspiradora, la lavadora, Lo que pasa que cuando llamas a la policía lo único que hacen es advertir al vecino ruidoso pero en cuanto se marchan vuelve el ruido.","premise","andres.segura","2023-01-20 19:21:32"
"13","Eso si vienen, porque a veces tardan horas en venir y nunca tienen el sonómetro para hacer la medición.","premise","andres.segura","2023-01-20 19:21:32"
"14","Sin multas importantes te pueden estar dando el coñazo por largas temporadas.","claim","andres.segura","2023-01-20 19:21:32"
"15","Pero además hay que controlar que el ayuntamiento cumpla sus propias normas contra el ruido.","claim","andres.segura","2023-01-20 19:21:32"
"16","Convivo con seres que deberían vivir en mitad del monte porque en comunidad no saben convivir,","claim","andres.segura","2023-01-20 19:21:32"
"17","después de miles de avisos, los primeros de buenas maneras e intentando conciliar, lo único que hacen es incrementar su nivel de ruido y molestia y reirse de los vecinos.","premise","andres.segura","2023-01-20 19:21:32"
"18","El ruido es un problema que va un aumento y que la mayoría de los vecinos de Madrid sufrimos.","claim","andres.segura","2023-01-20 19:21:32"
