"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Preferencia circulatoria de las bicicletas sobre los coches","major claim","andres.segura","2023-03-29 12:22:39"
"2","Siempre se dice que en Madrid, por calles estrechas, es muy difícil implementar carriles bicicleta.","claim","andres.segura","2023-03-29 12:22:39"
"3","En Amsterdam y Holanda en general han solucionado dando preferencia circulatoria sobre los coches.","claim","andres.segura","2023-03-29 12:22:39"
"4","Si no me equivoco, incluso tenían preferencia sobre los peatones.","claim","andres.segura","2023-03-29 12:22:39"
"5","El orden era: tranvías, bicicletas, peatones, coches.","premise","andres.segura","2023-03-29 12:22:39"
"6","Allí funciona perfectamente y resuelve el problema de falta de espacio para carriles bicicletas.  ","claim","andres.segura","2023-03-29 12:22:39"
"7","Tema con el que, por cierto, ya estaría bien de hacer populismo y gastar dinero en algunos carriles bicicleta que sólo suman para las estadísticas y no para la circulación.","claim","andres.segura","2023-03-29 12:22:39"
"8","Buena propuesta José Manuel, pero en Madrid es muy difícil La gente adora a su coche por encima de todas las cosas y bajar a la gente del coche es una cosa como que te toque la primitiva.","claim","andres.segura","2023-03-29 12:22:39"
"9","Pero creo que la bicicleta puede fomentar una ciudad más saludable y cambiar radicalmente Madrid.","premise","andres.segura","2023-03-29 12:22:39"
"10","Al menos el Ayuntamiento ha dado algunos pasos para fomentar la bicicleta","claim","andres.segura","2023-03-29 12:22:39"
"11","pero por ejemplo bicimad que se vendió como que iba a ser una tarjeta única finalmente si quieres usar una bicicleta también tienes que darte de alta y no sé cuántas historias con lo cual no es tan sencillo Tarjeta Única de bicimad significaría que con el mismo abono transporte puedes ir pasar tu tarjeta por un totem y coger una bicicleta así de sencillo y la bicicleta desde luego ha cambiado bastante la imagen de la ciudad aunque muy tímidamente.","premise","andres.segura","2023-03-29 12:22:39"
"12","Ojalá el Ayuntamiento siga fomentando la bicicleta con algunas medidas cómo desgravaciones fiscales para el que deja el coche en casa teletrabajo etc.","claim","andres.segura","2023-03-29 12:22:39"
"13","Bueno, el anterior gobierno lo hizo por postureo, ahora parece que se lo toman más en serio.","claim","andres.segura","2023-03-29 12:22:39"
"14","Y lo cierto es que Bicimad ha ayudado a que los conductores estén un poco más concienciados.","premise","andres.segura","2023-03-29 12:22:39"
"15","Totalmente de acuerdo contigo si no hubiera que sacas una tarjetita aparte del abono transporte mucha gente más lo utilizaría.","claim","andres.segura","2023-03-29 12:22:39"
"16","Tienes buena intención, pero culturalmente aquí es muy difícil.","claim","andres.segura","2023-03-29 12:22:39"
"17","En Madrid la gente conduce como si estuvieran en Mad Max.","premise","andres.segura","2023-03-29 12:22:39"
"18","Y los profesionales del volante no entienden de otra prioridad que no sea la suya.","premise","andres.segura","2023-03-29 12:22:39"
"19","Que sea así ahora no significa que tenga que seguir siendo así siempre.","claim","andres.segura","2023-03-29 12:22:39"
"20","La educación lo es todo y la movilidad en este tipo de ciudades necesita de un cambio inminente.","claim","andres.segura","2023-03-29 12:22:39"
"21","Si: - La edad media de los madrileños es superior a los 50 años, y la tendencia es al alza -Los usuarios de la bicicleta son menos del 3 de los madrileños, día de 13000 uso/dia, osea que las usan menos de 7000 personas viajes de ida y vuelta -Hay más de dos accidentes diarios de ciclistas.","claim","andres.segura","2023-03-29 12:22:39"
"22","-Los ciclistas no respetan, ni las más elementales normas de circulación semáforos, direcciones prohibidas, luces, seguros, que en otros países se respetan y se multa.","claim","andres.segura","2023-03-29 12:22:39"
"23","-La velocidad a la que circulan los ciclistas, sobre todo en en cruces de calles y zonas peatonales, es totalmente inapropiada para su seguridad y para los peatones -Son ninis ni luces, ni seguros, impuestos de circulación, sin casco, con cascos sin normas, sin respeto ni a peatones, ¿Qué iluminado cree que la bicicleta es la solución a la movilidad en Madrid? ¿en qué criterios objetivos se basa? y ¿por qué se gasta los presupuestos de todos los madrileños en beneficio de un 3 ¿Alguien me responde?.","claim","andres.segura","2023-03-29 12:22:39"
"24","A ver, hay varias cosas ciertas en tu discurso y varias que has llevado a tu terreno.","claim","andres.segura","2023-03-29 12:22:39"
"25","Es cierto que una parte de los ciclistas no respetan nada y van por la acera, en contra dirección y muchas otras cosas peores.","premise","andres.segura","2023-03-29 12:22:39"
"26","Desde mi punto de vista, porque llevamos años, por no decir décadas, utilizando el ciclismo como herramienta política, creando ineficientes y populistas infraestructuras sin legislar convenientemente.","claim","andres.segura","2023-03-29 12:22:39"
"27","Pero vamos, que ha pasado lo mismo con las cacas de los perros, las basuras de reciclaje y otras muchas cosas.","premise","andres.segura","2023-03-29 12:22:39"
"28","Holanda es todo un paraíso para los ciclistas.","claim","andres.segura","2023-03-29 12:22:39"
"29","Se calcula que hay más de 18 millones de bicicletas en el país, cuando la población actual es de 17 millones de habitantes.","premise","andres.segura","2023-03-29 12:22:39"
"30","Tengo más de 50 utilizo todos los días la bicicleta para ir al trabajo - los de lluvia Voy siempre a pie por la acera, no me salto semáforos, en fin intento ser con la bicicleta aún más cívico que cuando uso el coche.","claim","andres.segura","2023-03-29 12:22:39"
"31","Por cierto en general no he tenido problemas con los coches.","premise","andres.segura","2023-03-29 12:22:39"
