"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Multa motos excesivamente ruidosas","major claim","andres.segura","2023-01-11 21:43:22"
"2","Debería multarse a aquellos motoristas que tengan las motos trucadas para que el ruido que hagan sea más alto.","major claim","andres.segura","2023-01-11 21:43:22"
"3","Reducir el número de decibelios permitido, en Aluche tenemos este problema votad.","claim","andres.segura","2023-01-11 21:43:22"
"4","Si un vehículo circula emitiendo más decibelios de los permitidos, la policía podría multarle.","claim","andres.segura","2023-01-11 21:43:22"
"5","No es necesaria iniciativa alguna para ello.","premise","andres.segura","2023-01-11 21:43:22"
"6","Bastaría con hacer una campaña policial expresa dotando a los agentes de sonómetros homologados.","premise","andres.segura","2023-01-11 21:43:22"
"7","Al fin alguien que le pasa lo mismo, desde mi punto de vista el ruido en las motos no se esta persiguiendo porque no saben como definir la cantidad de Db que generan.","claim","andres.segura","2023-01-11 21:43:22"
"8","Es critica esta propuesta porque influye a muchos vecinos,","claim","andres.segura","2023-01-11 21:43:22"
"9","si el veiculo empieza a hacer ruido en el número 1 de la castellana va a seguir haciendo ruido en el número 300 son muchos vecinos.","premise","andres.segura","2023-01-11 21:43:22"
"10","No hace falta ser extraordinariamente restrictivos, solo contra los excesos.","premise","andres.segura","2023-01-11 21:43:22"
"11","Entiendo que hay dificultades, pero asumo que son menores teniendo en cuanta a la salud de cuantos vecinos afecta.","claim","andres.segura","2023-01-11 21:43:22"
"12","Deberían prohibir el ruido de los tubos de escape de las motos que a mi que vivo en un primer piso, en verano me obligan a estar con las ventanas cerradas.","claim","andres.segura","2023-01-11 21:43:22"
"13","No se puede aguantar y da igual la hora para rugir en el semáforo que hay debajo de casa.","premise","andres.segura","2023-01-11 21:43:22"
"14","No es un problema de la policía, es una atribución perteneciente a la ITV y todos los vehículos tienen la obligación de pasar el examen.","claim","andres.segura","2023-01-11 21:43:22"
"15","Parece que la ciudad ha de ser un sitio mudo, aquí vivimos muchos y hay que transigir.","claim","andres.segura","2023-01-11 21:43:22"
"16","Que mi vecina la loca no grite de noche, que la seden Que el perro del bloque de al lado no ladre tan fuerte, que no haya perros de más de 20 cm de alto, que ladren flojito. Que la niña de arriba no toque la flauta en la siesta, que la saquen del conservatorio.","premise","andres.segura","2023-01-11 21:43:22"
"17","Un sitio mudo no,","claim","andres.segura","2023-01-11 21:43:22"
"18","pero sí un lugar lo más agradable posible.","premise","andres.segura","2023-01-11 21:43:22"
"19","Y estoy seguro de que tendrás que reconocer que las motos, especialmente las más pequeñas, pero no solo ellas, emiten un ruido muy molesto y, creo, fácilmente subsanable.","claim","andres.segura","2023-01-11 21:43:22"
"20","Si es la ITV la que tiene que poner los medios, fantástico, pero a quien haga ruido innecesario que se le sancione.","claim","andres.segura","2023-01-11 21:43:22"
"21","Lamentablemente en este país si no es con sanciones que afecten al bolsillo no respetamos nada.","claim","andres.segura","2023-01-11 21:43:22"
"22","Por cierto, todos los ejemplos que pones en algún país europeo serían sancionables también.","premise","andres.segura","2023-01-11 21:43:22"
"23","Es evidente que hay un problema de ruido de motos, a veces insoportable y para unos vecinos más que para otros.","claim","andres.segura","2023-01-11 21:43:22"
"24","Y usted cree que las motos que meten ruido han pasado la ITV","claim","andres.segura","2023-01-11 21:43:22"
"25","El problema que el nivel de ruido no pueden multar lo por la. Opinión del agente.","claim","andres.segura","2023-01-11 21:43:22"
"26","La regulación de los ruidos de escape no es igual para todos ya que según cada moto tienen un nivel de ruidos incluso hay algunos antiguos que no tienen límite por antigüedad.","claim","andres.segura","2023-01-11 21:43:22"
"27","Y luego están las motos de 2t que hacen ruido y no hay tablas de control ya que cuando salieron a la venta no existían todas estas medidas.","premise","andres.segura","2023-01-11 21:43:22"
"28","El problema es que para algunos moteros, el ruido de su moto les parece música, pero solo a ellos.","claim","andres.segura","2023-01-11 21:43:22"
