"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Más bibliotecas con puestos de estudio y 24 horas","major claim","andres.segura","2023-01-11 22:39:17"
"2","Es una vergüenza que en Madrid tengas que luchar por conseguir un puesto de estudio en una biblioteca pública,","claim","andres.segura","2023-01-11 22:39:17"
"3","si los jóvenes somos el futuro, ayudarnos a seguir estudiando.","premise","andres.segura","2023-01-11 22:39:17"
"4","En la comunidad de Madrid hay muy pocas bibliotecas públicas y ningúna de ellas abierta 24 horas ni en época de exámenes.","claim","andres.segura","2023-01-11 22:39:17"
"5","Los puestos de estudio son reducidos y muchas veces no tienen ni luz.","premise","andres.segura","2023-01-11 22:39:17"
"6","Los jóvenes madrileños necesitamos estudiar, y aveces no tenemos la posibilidad.","claim","andres.segura","2023-01-11 22:39:17"
"7","Además de que crear bibliotecas daría trabajo, fomentaría la cultura.","premise","andres.segura","2023-01-11 22:39:17"
"8","En Madrid hay más de 200 bibliotecas públicas.","claim","andres.segura","2023-01-11 22:39:17"
"9","24 horas no, pero muchas de ellas ofrecen servicio ampliado hasta la 1 de la mañana en períodos de exámenes.","premise","andres.segura","2023-01-11 22:39:17"
"10","Quizá se podrían mejorar las instalaciones de muchas y abrir alguna más aunque personalmente no creo que haya pocas precisamente pero veo totalmente innecesario abrirlas 24 horas.","premise","andres.segura","2023-01-11 22:39:17"
"11","Primero porque supone un gasto público importante y ningúno estamos dispuestos a pagar más impuestos.","premise","andres.segura","2023-01-11 22:39:17"
"12","Segundo, y más importante, por la conciliación. Abrir 24 horas significa que haya personal bibliotecarios y guardias de seguridad, casi siempre sólo estos segundos trabajando toda la noche.","premise","andres.segura","2023-01-11 22:39:17"
"13","Puede que haya más de 200 bibliotecas, pero desde luego será muy mal distribuidas.","claim","andres.segura","2023-01-11 22:39:17"
"14","En el barrio en el que vivo hay dos, y para todos los estudiantes que solemos ir, te aseguro que los sitios que ofrecen son verdaderamente insuficientes.","premise","andres.segura","2023-01-11 22:39:17"
"15","Me parece una vergüenza que después de todo el trayecto que hago a la sala de estudio más cercana, llegue y vea que todos los sitios están ocupados.","claim","andres.segura","2023-01-11 22:39:17"
"16","Si es verdad que si madrugas y estás allí antes de que abran las puertas puedes conseguir sitio, pero esa situación me parece indignante.","premise","andres.segura","2023-01-11 22:39:17"
"17","Así que por mucho que haya muchas salas de estudios si estas ofrecen 60 puestos para 200 o más estudiantes que van en épocas de exámenes, no me parece justo.","claim","andres.segura","2023-01-11 22:39:17"
"18","Es imposible encontrar un sitio en estas.","claim","andres.segura","2023-01-11 22:39:17"
"19","Una biblioteca es un servicio esencial para los jóvenes","claim","andres.segura","2023-01-11 22:39:17"
"20","ya que muchos no tenemos condiciones para estudiar en casa.","premise","andres.segura","2023-01-11 22:39:17"
"21","Para estudiar lo único que hace falta son ganas.","claim","andres.segura","2023-01-11 22:39:17"
"22","Si no estudias no lo achaques a la biblioteca.","premise","andres.segura","2023-01-11 22:39:17"
"23","Cada fin de semana es una lucha para conseguir un sitio donde estudiar.","claim","andres.segura","2023-01-11 22:39:17"
"24","En Madrid las bibliotecas públicas abren entre semana y cierran en festivos.","premise","andres.segura","2023-01-11 22:39:17"
"25","Las aperturas extraordinarias en época de exámenes están destinadas a exámenes de la Universidad, olvidándose del resto del colectivo de estudiantes.","premise","andres.segura","2023-01-11 22:39:17"
