"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Chapas identificativas para embarazadas para cederles asiento","major claim","andres.segura","2023-01-16 22:11:26"
"2","Chapas identificativas para que las embarazadas sean reconocidas como tal por los demás usuarios y hacer más fácil el cederles el asiento en el transporte público.","major claim","andres.segura","2023-01-16 22:11:26"
"3","Ceder el sitio a una embarazada, un anciano o cualquier persona con problemas de movilidad es un tema de educación.","claim","andres.segura","2023-01-16 22:11:26"
"4","Estoy de acuerdo en que deberíamos ser más cívicos y levantarnos del asiento, cuando alguien lo necesita más que nosotros.","claim","andres.segura","2023-01-16 22:11:26"
"5","Pero me temo, que una chapa identificativa no va a cambiar el hecho de que algunas personas son sencillamente maleducadas o insensibles a las necesidades de otros.","premise","andres.segura","2023-01-16 22:11:26"
"6","Estoy de acuerdo contigo,","claim","andres.segura","2023-01-16 22:11:26"
"7","pero muchas veces no es por mala educación, hay casos en los que puedes estar leyendo y no te das cuenta.","premise","andres.segura","2023-01-16 22:11:26"
"8","Yo con esta propuesta quiero evitar ese momento violento que puede sufrir una embarazada a la hora de reclamar su preferencia sobre un sitio.","premise","andres.segura","2023-01-16 22:11:26"
"9","También serviría, para aquellas mujeres embarazas que se encuentran en los primeros meses de gestación y aun no es tan fácil identificarlas como embarazadas.","premise","andres.segura","2023-01-16 22:11:26"
"10","Esta propuesta, como he dicho, existe en Londres y he visto que funciona bastante bien.","premise","andres.segura","2023-01-16 22:11:26"
"11","Esto es una broma, ¿verdad? Preferiría una campaña permanente de Rehumanizando al Ser Humano.","claim","andres.segura","2023-01-16 22:11:26"
"12","La confrontación pasa por la educación y el no creer que lo que te rodean son entes transparentes, sino personas. En mi caso, cuando entra gente en el vehículo, siempre procuro alzar la mirada por si alguien necesita sentarse.","claim","andres.segura","2023-01-16 22:11:26"
"13","Este tipo de medidas funcionan, sí.","claim","andres.segura","2023-01-16 22:11:26"
"14","Y funcionan también para hacer más egoísta a la gente y que solo se penalice una conducta si hay ley de por medio y sanción.","premise","andres.segura","2023-01-16 22:11:26"
"15","No por ley y sanción sociales.","premise","andres.segura","2023-01-16 22:11:26"
"16","Totalmente de acuerdo.","claim","andres.segura","2023-01-16 22:11:26"
"17","Eso me lo enseñaron casa antes de atarme los cordones! qué pasa ahora?.","premise","andres.segura","2023-01-16 22:11:26"
"18","No es ningúna broma.","claim","andres.segura","2023-01-16 22:11:26"
"19","Mi mujer esta embarazada de 4 meses de nuestro segundo hijo, y te puedo asegurar que tanto en el primero embarazo como en este, muchas veces he tenido que ser yo el que recuerde a otros ciudadanos, la preferencia que tienen las embarazadas en los asientos del metro.","premise","andres.segura","2023-01-16 22:11:26"
"20","A mi me encantaría que no tuviéramos que recurrir a medidas como esta,","claim","andres.segura","2023-01-16 22:11:26"
"21","pero desgraciadamente, todavía no estamos tan educados como creemos.","premise","andres.segura","2023-01-16 22:11:26"
"22","Sobre tu ultima frase, poco tengo que decir,","claim","andres.segura","2023-01-16 22:11:26"
"23","ya que en ningún momento veo la relación que pueda tener esta propuesta con hacer a la gente más egoísta.","premise","andres.segura","2023-01-16 22:11:26"
"24","Yo creo que si le dices a alguien perdona, ¿te importa que me siente, que estoy embarazada? y te responde que no. No creo que su respuesta cambie mucho por llevar una placa.","claim","andres.segura","2023-01-16 22:11:26"
"25","Afortunadamente, en esos casos en que no quedan sitios libres y tienes que pedir que te dejen sentarte, si el/la maleducado de turno te dice que no, suele haber gente educada alrededor y normalmente alguien cede su asiento.","premise","andres.segura","2023-01-16 22:11:26"
"26","Nadie impide a quien quiera llevarlo que se cuelgue un cartel diciendo mujer embarazada.","claim","andres.segura","2023-01-16 22:11:26"
"27","No creo necesario poner con más normas ya están","claim","andres.segura","2023-01-16 22:11:26"
"28","lo que hay que hacer es cumplirlas","premise","andres.segura","2023-01-16 22:11:26"
"29","es bien visible un anciano persona con bastón embarazada y que nadie se mueva de su asiento ni siquiera de los que les están reservados siguen con el móvil o mirando para otro lado","premise","andres.segura","2023-01-16 22:11:26"
