"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Hospital público veterinario","major claim","andres.segura","2023-03-28 21:40:08"
"2","Que lxs animales obtengan un seguimiento de salubridad es una cuestión de salud pública y nos interesa a todxs.","claim","andres.segura","2023-03-28 21:40:08"
"3","Estableciendo un sistema regulado por declaración de la renta, más carnet de servicio.","premise","andres.segura","2023-03-28 21:40:08"
"4","Hay muchxs animales en la comunidad de Madrid, muchxs más de los que están registradxs con chip.","claim","andres.segura","2023-03-28 21:40:08"
"5","Hay muchísimas familias que no pueden llevar un control de la salud de sus mascotas porque los precios se salen completamente de su presupuesto.","claim","andres.segura","2023-03-28 21:40:08"
"6","Estableciendo un sistema regulado por declaración de la renta, más carnet de servicio anual vinculado a esta misma renta.","premise","andres.segura","2023-03-28 21:40:08"
"7","No solo lo que paguen unxs cubrirían las cuotas de los otrxs, si no que además crearía puestos de empleo para todos lxs veterinarixs que esten sin trabajo.  ","premise","andres.segura","2023-03-28 21:40:08"
"8","Bueno, tal vez habría que pedir la bajada de impuestos y no tendríamos que pagar tanto por cada cosa.","claim","andres.segura","2023-03-28 21:40:08"
"9","Por otro lado, me pregunto por qué una familia coge una mascota si no va a poder pagarle un veterinario.","premise","andres.segura","2023-03-28 21:40:08"
"10","Creo que tu propuesta es novedosa y puede ser una solución al problema que planteas.","claim","andres.segura","2023-03-28 21:40:08"
"11","Considero que se debían poner impuestos mayores a la tenencia de animales por capricho.","claim","andres.segura","2023-03-28 21:40:08"
"12","Pagamos bolsas que no se usan pagamos motos para recoger las cacas y tenemos que soportar el incivismo del 90 de propietarios de animales de compañía por capricho.","premise","andres.segura","2023-03-28 21:40:08"
"13","ara tteleda, Cierto es que una gran parte de la gente que tiene mascotas son incívicas por no recoger las cacas de sus mascotas, todo es una cuestión de educación y respeto,","claim","andres.segura","2023-03-28 21:40:08"
"14","pero también lo pido para los que sí tenemos mascotas y somos responsables de ellos en todos los sentidos.","premise","andres.segura","2023-03-28 21:40:08"
"15","Claro que a todos nos vendría bien una bajada de impuestos, pero ya puestos a pedir,","claim","andres.segura","2023-03-28 21:40:08"
"16","también en lugar de que hubiera una casilla en la declaración de la renta que financia la iglesia, que hubiera otra que quien quiera pueda poner una por en apoyo a los animales sin hogar, que desaparezcan las perreras y estos animales vayan a albergues donde estén bien controlados, cuidados hasta que encuentren familias que los quieran.","premise","andres.segura","2023-03-28 21:40:08"
"17","Hola Maria cm, si tenemos que esperar a que la gente se haga civica, mis nietos tendrán que jugar en parques infantiles llenos de cacas de perros y de personas que dejan a sus perros en libertad en estos lugares, habiendo letreros que prohíben estas situaciones.","claim","andres.segura","2023-03-28 21:40:08"
"18","Disculpeme, he tenido perro, los cuales no tienen culpa ningúna.","claim","andres.segura","2023-03-28 21:40:08"
"19","Pero a esas personas hay que castigarlas de alguna forma y la única que veo es rascarles el bolsillo.","premise","andres.segura","2023-03-28 21:40:08"
"20","Lo siento pero una mascota es un lujo y con el dinero de todos no se pagan lujos de unos pocos.","claim","andres.segura","2023-03-28 21:40:08"
"21","Yo creo que público sería demasiado gasto, pero al menos subvencionado.","claim","andres.segura","2023-03-28 21:40:08"
"22","Cuando consideremos a las mascotas habitantes de la ciudad, en igualdad de condiciones y respeto que las personas, el debate cobraría otro significiado.","claim","andres.segura","2023-03-28 21:40:08"
"23","No se trata de un lujo o un objeto.","premise","andres.segura","2023-03-28 21:40:08"
"24","Yo tengo perros, pero los perros no son una necesidad.","claim","andres.segura","2023-03-28 21:40:08"
"25","El que tiene un perro es por que quiere y a nadie más que a esa persona debería costarle dinero el capricho.","premise","andres.segura","2023-03-28 21:40:08"
"26","Quizás los perros no sean una necesidad, pero tampoco es un lujo,","claim","andres.segura","2023-03-28 21:40:08"
"27","muchos tenemos mascotas porque fueron abandonados por personas sin pizca de alma ni corazón, y algunos decidimos darles un hogar.","premise","andres.segura","2023-03-28 21:40:08"
