"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Servicio de recogida de muebles y electrodomésticos","major claim","andres.segura","2023-03-06 23:13:31"
"2","Pedimos la vuelta del servicio de recogida de muebles y electrodomésticos que existía antes","claim","andres.segura","2023-03-06 23:13:31"
"3","para evitar suciedad y más basura.","premise","andres.segura","2023-03-06 23:13:31"
"4","El servicio de recogida de enseres sigue existiendo llamando al 010 donde toman nota de la solicitud.","claim","andres.segura","2023-03-06 23:13:31"
"5","Una cosa es que tomen nota, que supongo que lo hacen, y otra muy distinta que aparezcan.","claim","andres.segura","2023-03-06 23:13:31"
"6","Y además el 010 es de pago.","premise","andres.segura","2023-03-06 23:13:31"
"7","Puedes solicitarlo también a través de la web del ayuntamiento y en las oficinas gratis.","claim","andres.segura","2023-03-06 23:13:31"
"8","Puedes llamar al 91 529 82 10 que es el equivalente al 010 Yo les llamé para dar el aviso y el dpto. Me devolvió ese mismo día para acordar la recogida.","claim","andres.segura","2023-03-06 23:13:31"
"9","Tampoco pasa nada por llamar a un teléfono que cuesta pocos céntimos el minuto, sobre todo teniendo alternativas sin coste para personas que ni se lo puedan permitir.","claim","andres.segura","2023-03-06 23:13:31"
"10","Que tampoco tiene que ser todo gratis.","premise","andres.segura","2023-03-06 23:13:31"
"11","De hecho, si no lo es, el que lo utiliza lo paga, en vez de disolverse el coste entre todos.","premise","andres.segura","2023-03-06 23:13:31"
"12","Porque recuerdo que, en vez de dejar los muebles en la calle y ensuciar temporalmente la ciudad, se pueden llevar a un punto limpio.","premise","andres.segura","2023-03-06 23:13:31"
"13","He visto en mi barrio y otras zonas que se han creado espacios para recogida de enseres, una zona de aparcamiento para camiones de recogida en días y horarios específicos.","claim","andres.segura","2023-03-06 23:13:31"
"14","Igual que los espacios de bibliobus, pero pista recogida de enseres.","premise","andres.segura","2023-03-06 23:13:31"
"15","Sería interesante informarse al respecto, no se su es lo que proponer, pero su es así, entiendo que ya lo han gestionado.","premise","andres.segura","2023-03-06 23:13:31"
"16","Creo que la mejor solución para eso es fomentar el reciclaje de este tipo de cosas regalándolo.","claim","andres.segura","2023-03-06 23:13:31"
"17","La página puede ayudaros avaluar lo que os supone un trasto.","premise","andres.segura","2023-03-06 23:13:31"
"18","A mí me parece un atraso volver a el sistema anterior, ¿No es mejor llamar y concertar cita para que vengan a recogerlos, que esperar a un día concreto del mes? He utilizado este servicio y me ha parecido eficiente.","claim","andres.segura","2023-03-06 23:13:31"
"19","Acabemos com la lacra de los grafitis.","claim","andres.segura","2023-03-06 23:13:31"
"20","El sistema de recogida con cita llamando al 010 funciona bastante bien.","claim","andres.segura","2023-03-06 23:13:31"
"21","Es cierto que con el sistema de recogida masiva con carácter periódico, mucha gente podía darse una vuelta por el barrio y recoger lo que le interesaba antes de que se lo llevaran,","premise","andres.segura","2023-03-06 23:13:31"
"22","pero el servicio de recogida como tal, funciona bien.","premise","andres.segura","2023-03-06 23:13:31"
"23","Puntos móviles de recogida de enseres en todos los distritos.","claim","andres.segura","2023-03-06 23:13:31"
"24","En Aluche tenemos este problema con la suciedad y dejadez del barrio, por favor votad.","claim","andres.segura","2023-03-06 23:13:31"
"25","Yo he formulado una propuesta en la que además incluyo que la recogida sea a domicilio","claim","andres.segura","2023-03-06 23:13:31"
"26","pues creo que hay mucha gente mayor que no tienen posibilidad de bajarlos y que se habilite un espacio para guardar todos los que se les pueda dar un segundo uso para gente que lo necesite.","premise","andres.segura","2023-03-06 23:13:31"
"27","En fin como una recogida para donaciones sin que nadie de por medio se lucre","premise","andres.segura","2023-03-06 23:13:31"
"28","El servicio existe y funciona bien llamando al 010 tardan muy poco y es gratuito.","claim","andres.segura","2023-03-06 23:13:31"
"29","Lo usé hace unos meses y es perfecto.","premise","andres.segura","2023-03-06 23:13:31"
"30","Lo que hace falta es conocerlo y que antes de depositar nadir nada en la calle haga esta gestión.","premise","andres.segura","2023-03-06 23:13:31"
"31","No sé quién ha puesto esta propuesta, pero el servicio existe y funciona de maravilla.","claim","andres.segura","2023-03-06 23:13:31"
"32","Yo he hecho uso de él en agosto.","premise","andres.segura","2023-03-06 23:13:31"
"33","Antes de poner propuestas, deberían informarse.","claim","andres.segura","2023-03-06 23:13:31"
"34","Claro que sé que el servicio existe pero te aseguro que en mi barrio o nadie lo conoce o nadie lo usa por desconocimiento.","claim","andres.segura","2023-03-06 23:13:31"
"35","Hace unos años recuerdo que pasaban uno o dos días al mes con un cartel que avisaba de ellos y el día anterior la gente bajaba a la calle todo lo que tenían que tirar.","premise","andres.segura","2023-03-06 23:13:31"
"36","Está claro que ahora funciona de otra forma pero sigue sin ser eficiente.","premise","andres.segura","2023-03-06 23:13:31"
"37","Entre todos nos háremos oir.","claim","andres.segura","2023-03-06 23:13:31"
"38","La propuesta es interesante pero me temo que nos estamos olvidando de temas que son prioritarios para la vida de muchas familias sin recursos que no pueden alimentar a sus hijos.","claim","andres.segura","2023-03-06 23:13:31"
"39","Os recuerdo que España es el país de la OCDE donde más avanzó la desigualdad durante la crisis.","premise","andres.segura","2023-03-06 23:13:31"
"40","La desigualdad en España avanza a un ritmo que supera hasta 14 veces a Grecia.","premise","andres.segura","2023-03-06 23:13:31"
