"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Medidas más restrictivas de calidad del aire","major claim","andres.segura","2023-03-10 21:38:15"
"2","Propongo ser más restrictivos con el control de la calidad del aire y la contaminación generada por los vehículos de motor.","major claim","andres.segura","2023-03-10 21:38:15"
"3","Creo que en la actualidad se quedan cortas y seguimos igual.","claim","andres.segura","2023-03-10 21:38:15"
"4","Hola parte del problema es que no se impone ningúna medida restrictiva o de aparcamiento SER a los distritos limítrofes fuera de la almendra central M30 y están igual de saturados de aparcamiento y de problemas de contaminación saludos.","claim","andres.segura","2023-03-10 21:38:15"
"5","Primero, no son la primera causa de contaminación, por mucho que los demonicen no se convierta en verdad.","claim","andres.segura","2023-03-10 21:38:15"
"6","Por otro lado, no conozco su vida y circustancias, pero muy fácil lo tiene que tener todo para proponer aún más medidas cuando ya son excesivas, injustas y desproporcionadas.","claim","andres.segura","2023-03-10 21:38:15"
"7","Excesivas? Claro! No hay más que ver la boina de contaminación madrileña, conocida por todos desde hace muchos años ya.","claim","andres.segura","2023-03-10 21:38:15"
"8","Lo que es injusto es tener que respirar eso día tras día, año tras año.","claim","andres.segura","2023-03-10 21:38:15"
"9","Y sí, son excesivas en cuanto a vehículos privados","claim","andres.segura","2023-03-10 21:38:15"
"10","y laxas en cuanto a calefacciones o industrias, las principales causas contaminantes.","premise","andres.segura","2023-03-10 21:38:15"
"11","Baja en la zona centro, en las periféricas sube y es un razonamiento lógico, si no puede circular casi nadie por el centro, en esas estaciones bajará.","claim","andres.segura","2023-03-10 21:38:15"
"12","También baja los fines de semana y no es por el protocolo.","premise","andres.segura","2023-03-10 21:38:15"
"13","No son excesivas las restricciones,","claim","andres.segura","2023-03-10 21:38:15"
"14","lo único que ocurre es que es más cómodo ir en coche que en transporte público, yo quiero seguir viviendo en una ciudad y poder respirar aire que no sea mortal, y gracias por la idea pero no me voy a ir a vivir al campo a no ser que quiera regalarme usted un chalecito en la sierra.","premise","andres.segura","2023-03-10 21:38:15"
"15","Claro que es más cómodo y sano incluso ir en coche privado si para entrar a las 8 de la mañana a trabajar en vehículo privado tardó 30-40 minutos a mi trabajo y en trasporte público tardó 145-155 horas.","claim","andres.segura","2023-03-10 21:38:15"
"16","Eso también les calidad de vida, pero como le digo ni es la principal causa de contaminación, sino los protocolos se darían en verano también y no sólo en invierno","premise","andres.segura","2023-03-10 21:38:15"
"17","Que curioso y son medidas clasistas y discriminatorias que sólo favorecen a ricos que pueden vivir en el centro y perjudican a los trabajadores.","claim","andres.segura","2023-03-10 21:38:15"
"18","Lo que usted llama calidad de vida es que cada día se llenen las carreteras de coches con atascos diarios y conductores cabreados por la espera, mientras el resto tiene que respirar todo lo que sale por sus tubos de escape? Ah!","claim","andres.segura","2023-03-10 21:38:15"
"19","No, que para usted lo que sale por los tubos de escape es oxígeno puro.","claim","andres.segura","2023-03-10 21:38:15"
"20","Y los protocolos anticontaminación también se aplican en verano, lo curioso es que usted no lo sepa.","claim","andres.segura","2023-03-10 21:38:15"
"21","Si niega que el tráfico sea un gran contaminante el problema lo tiene usted, será el egoísmo mientras usted esté cómodo lo demás no importa la razón por la cual lo niega o no lo quiere entender.","claim","andres.segura","2023-03-10 21:38:15"
"22","Desde luego no voy a ponerme a su altura, yo no insulto a nadie, aunque me responda, como usted ha hecho, que me vaya a vivir al campo, ni aunque me quede sin argumentos, como veo que le ha pasado.","premise","andres.segura","2023-03-10 21:38:15"
"23","Yo no he negado que sea un gran contaminante sino que solo se ataca al coche y no a la calefacción de carbón, por ejemplo.","claim","andres.segura","2023-03-10 21:38:15"
"24","Estoy de acuerdo con la contaminación que genera la calefacción de carbón,","claim","andres.segura","2023-03-10 21:38:15"
"25","pero decir que como hay otras cosas que también contaminan no se debe atajar el problema de la contaminación de tanto coche, no tiene sentido ningúno.","premise","andres.segura","2023-03-10 21:38:15"
"26","El consumo del carbón lleva prácticamente estancado en la capital desde 2011 con al menos 574 calderas en uso para calefacción de viviendas, .","premise","andres.segura","2023-03-10 21:38:15"
"27","Yo estoy en contra de cualquier forma de contaminación que se pueda evitar, esto se extrae de cualquiera de mis comentarios, pero se ve que usted no quiere comprenderlo.","claim","andres.segura","2023-03-10 21:38:15"
