"ac_id","ac_text","ac_type","annotator","timestamp"
"1","Identificación de bicicletas","major claim","andres.segura","2023-01-19 23:59:06"
"2","Cada vez circulan más bicicletas por las aceras y se saltan normas de tráfico.","claim","andres.segura","2023-01-19 23:59:06"
"3","Para evitar la impunidad se puede tomar los datos de la matrícula para poner la oportuna denuncia.","premise","andres.segura","2023-01-19 23:59:06"
"4","Tienes toda la razón, cada vez hay más bicicletas que se saltan todo tipo de señales, van en dirección contraria, s saltan los semáforos provocando sobre saltos en los transeúntes e incluso cuando van por la acera se permiten el tocar el claxon para que nos apartemos.","claim","andres.segura","2023-01-19 23:59:06"
"5","Sin querer quitarte la razón, cuando un ciclista toca el timbre generalmente no es para que te quites sino para que seas consciente de su presencia y así evitar accidentes.","claim","andres.segura","2023-01-19 23:59:06"
"6","Te lo digo porque yo lo hago mucho con los peatones que van por el carril bicicleta.","premise","andres.segura","2023-01-19 23:59:06"
"7","Si no aviso se sobresaltan, incluso si se mueven podíamos chocar.","premise","andres.segura","2023-01-19 23:59:06"
"8","Yo creo que la mayoría de gente que va por las aceras en bicicleta es por miedo a los coches.","claim","andres.segura","2023-01-19 23:59:06"
"9","Teniendo en cuenta que Madrid está plagado de policías municipales, estos deberían sancionar con cursos obligatorios de educación víal a los ciclistas que circulen por las aceras o pago de una multa alta","claim","andres.segura","2023-01-19 23:59:06"
"10","En resumen, la educación es la única vía para los comportamientos incívicos.","premise","andres.segura","2023-01-19 23:59:06"
"11","Pues yo creo que hay un gran interés por parte de los ciclistas en convertir Madrid en una ciudad amigable con la bicicleta,","claim","andres.segura","2023-01-19 23:59:06"
"12","pero el miedo al tráfico rodado hace que algunos se decidan por la acera.","premise","andres.segura","2023-01-19 23:59:06"
"13","Creo que hay que empezar a tomar la bicicleta en serio a nivel infraestructuras.","claim","andres.segura","2023-01-19 23:59:06"
"14","Espero igualmente que todas esas voces que reclaman multas para las bicicletas por las aceras no sean los mismos que acosan a los ciclistas con sus coches por las calzadas.","claim","andres.segura","2023-01-19 23:59:06"
"15","Desgraciadamente muchas veces es así y lo que pasa es que quienes son intolerantes lo son siempre.","premise","andres.segura","2023-01-19 23:59:06"
"16","Quede claro que del mismo modo pido a los ciclistas que intenten evitar ir por las aceras y que sean respetuosos para que también lo sean los demás con nosotros.","premise","andres.segura","2023-01-19 23:59:06"
"17","Yo no pido multas, si no todo lo contrario.","claim","andres.segura","2023-01-19 23:59:06"
"18","Como se que es un problema de miedo a los coches, pues lo que quiero es que aprendan a circular y si no son capaces de aprender, pues que les sancionen con asistencia a cursos de educación vial.","premise","andres.segura","2023-01-19 23:59:06"
"19","El caso es que en las ciudades donde la bicicleta es mayoritaria, como Amsterdam o Copenhague la gente convive con las bicicletas de otra manera.","claim","andres.segura","2023-01-19 23:59:06"
"20","Se ven un montón de calles peatonales y plazas donde pasan bicicletas a ritmo de peatón y los peatones no se alteran ni se enfadan porque están en su derecho ya que allí se les permite en este tipo de lugares.","premise","andres.segura","2023-01-19 23:59:06"
"21","Se puede ver en un montón de vídeos en Youtube.","premise","andres.segura","2023-01-19 23:59:06"
"22","Personalmente no me molesta mientras no tenga que parar para pasar,","claim","andres.segura","2023-01-19 23:59:06"
"23","pero seguro que alguno de ellos son los que se molestan tanto con las bicicletas por las aceras.","premise","andres.segura","2023-01-19 23:59:06"
"24","Quizás, y sólo quizás, sea porque Madrid no es un lugar muy acogedor para las bicicletas.","claim","andres.segura","2023-01-19 23:59:06"
"25","A lo mejor la gente que va por la acera prefiere no jugarse la vida mientras respira a pulmón limpio el tubo de escape del que va delante, en determinados tramos.","premise","andres.segura","2023-01-19 23:59:06"
"26","Solución carriles bicicleta de verdad y no de paseo.","premise","andres.segura","2023-01-19 23:59:06"
"27","Totalmente de acuerdo.","claim","andres.segura","2023-01-19 23:59:06"
"28","No es que yo esté a favor de que las bicicletas vayan por la acera, pero hacen falta carriles bicicleta en condiciones por todo Madrid.","claim","andres.segura","2023-01-19 23:59:06"
"29","Una de las ventajas, entre otras, de las bicicletas es que no pagas impuestos por usarla.","claim","andres.segura","2023-01-19 23:59:06"
"30","Imagino que la matriculación no será gratis.","claim","andres.segura","2023-01-19 23:59:06"
"31","Como ventaja veo más interesante que en caso de robo se podría identificar más fácilmente.","premise","andres.segura","2023-01-19 23:59:06"
"32","Ya está bien de que una bicicleta, que es un vehículo como otros, cometan infracciones sin posibilidad de ser identificados.","claim","andres.segura","2023-01-19 23:59:06"
"33","Todos los ciudadanos son identificados por su DNI Incluso los peatones pueden ser sancionados por cruzar por lugares indebidos,","claim","andres.segura","2023-01-19 23:59:06"
"34","por tanto, no por ello se necesita un vehículo para usar mal las vías públicas.","premise","andres.segura","2023-01-19 23:59:06"
"35","Todo aquel vehículo que circule por las vías comunes debería llevar una matrícula para así no tener la posibilidad de evitar sanciones.","claim","andres.segura","2023-01-19 23:59:06"
"36","Y creo que las bicicletas lo son.","premise","andres.segura","2023-01-19 23:59:06"
"37","Ya basta de que estos seres de luz se pasen por el arco del triunfo los semáforos, el circular por aceras, la marcha en sentido contrario y otras barbaridades que por frecuentes son casi universales en este tipo de vehículos.","claim","andres.segura","2023-01-19 23:59:06"
"38","La obligatoriedad de una matricula desincentiva el uso de la bicicleta, que en Madrid mejora la movilidad y no aumenta la contaminación.","claim","andres.segura","2023-01-19 23:59:06"
